from	to	similarity	from_parent	to_parent	edgename	from_max	from_max_diff	similarity_from	to_max	to_max_diff	similarity_to	edge_occ	from_occ	to_occ	edge_id
C4-78 Mid-1 GABA-2 ERFL COL8A1	C465-200: Slc6a3.Onecut2.GABA-2	0.946791604393003	C3-44 Mid-1 GABA-2 ERFL	C286-121: Slc6a3.Onecut2.GABA-2	C4-78 Mid-1 GABA-2 ERFL COL8A1_C465-200: Slc6a3.Onecut2.GABA-2	0.946791604393003	0	0.946791604393003	0.946791604393003	0	0.946791604393003	1	1	1	C4-78 Mid-1 GABA-2 ERFL COL8A1_C465-200: Slc6a3.Onecut2.GABA-2
C4-79 Mid-1 GABA-2 ERFL TEX41	C465-197: Slc18a2.Etv1.Pmfbp1.Onecut2.GABA-2	0.701905162291458	C3-44 Mid-1 GABA-2 ERFL	C286-119: Etv1.Pmfbp1.Onecut2.GABA-2	C4-79 Mid-1 GABA-2 ERFL TEX41_C465-197: Slc18a2.Etv1.Pmfbp1.Onecut2.GABA-2	0.782744706885641	0	0.782744706885641	0.863584251479823	0.0808395445941823	0.701905162291458	1	1	1	C4-79 Mid-1 GABA-2 ERFL TEX41_C465-197: Slc18a2.Etv1.Pmfbp1.Onecut2.GABA-2
C4-80 Mid-1 GABA-2 ERFL TH	C465-155: Th.Meis2.Mixed.GABA-2	0.877029202978624	C3-44 Mid-1 GABA-2 ERFL	C286-95: Meis2.Mixed.GABA-2	C4-80 Mid-1 GABA-2 ERFL TH_C465-155: Th.Meis2.Mixed.GABA-2	0.877029202978624	0	0.877029202978624	0.877029202978624	0	0.877029202978624	1	1	1	C4-80 Mid-1 GABA-2 ERFL TH_C465-155: Th.Meis2.Mixed.GABA-2
C4-81 Mid-1 GABA-2 FAM9B ADAMTSL1	C465-158: Zic1.Zic3.Unassigned.Mixed.GABA-2	0.867174337004965	C3-45 Mid-1 GABA-2 FAM9B	C286-97: Zic3.Unassigned.Mixed.GABA-2	C4-81 Mid-1 GABA-2 FAM9B ADAMTSL1_C465-158: Zic1.Zic3.Unassigned.Mixed.GABA-2	0.867174337004965	0	0.867174337004965	0.867174337004965	0	0.867174337004965	1	1	2	C4-81 Mid-1 GABA-2 FAM9B ADAMTSL1_C465-158: Zic1.Zic3.Unassigned.Mixed.GABA-2
C4-84 Mid-1 GABA-2 PMFBP1 PDE11A	C465-193: Adarb2.Shisal2b.Onecut3.Onecut2.GABA-2	0.950766274548609	C3-46 Mid-1 GABA-2 PMFBP1	C286-116: Shisal2b.Onecut3.Onecut2.GABA-2	C4-84 Mid-1 GABA-2 PMFBP1 PDE11A_C465-193: Adarb2.Shisal2b.Onecut3.Onecut2.GABA-2	0.950766274548609	0	0.950766274548609	0.950766274548609	0	0.950766274548609	1	1	1	C4-84 Mid-1 GABA-2 PMFBP1 PDE11A_C465-193: Adarb2.Shisal2b.Onecut3.Onecut2.GABA-2
C4-85 Mid-1 GABA-2 PMFBP1 FAM9B	C465-195: Zic1.Onecut3.Onecut2.GABA-2	0.894781437813963	C3-46 Mid-1 GABA-2 PMFBP1	C286-117: Zic1.Onecut3.Onecut2.GABA-2	C4-85 Mid-1 GABA-2 PMFBP1 FAM9B_C465-195: Zic1.Onecut3.Onecut2.GABA-2	0.894781437813963	0	0.894781437813963	0.894781437813963	0	0.894781437813963	1	1	1	C4-85 Mid-1 GABA-2 PMFBP1 FAM9B_C465-195: Zic1.Onecut3.Onecut2.GABA-2
C4-86 Mid-1 GABA-2 PMFBP1 ARHGAP36	C465-196: Tacr3.Onecut3.Onecut2.GABA-2	0.819036446397609	C3-46 Mid-1 GABA-2 PMFBP1	C286-118: Tacr3.Onecut3.Onecut2.GABA-2	C4-86 Mid-1 GABA-2 PMFBP1 ARHGAP36_C465-196: Tacr3.Onecut3.Onecut2.GABA-2	0.872807898116225	0	0.872807898116225	0.92657934983484	0.0537714517186153	0.819036446397609	1	1	1	C4-86 Mid-1 GABA-2 PMFBP1 ARHGAP36_C465-196: Tacr3.Onecut3.Onecut2.GABA-2
C4-87 Mid-1 GABA-2 SIX6	C465-201: Sst.Arx.Lhx1.GABA-2	0.741743993246074	C3-47 Mid-1 GABA-2 SIX6	C286-122: Arx.Lhx1.GABA-2	C4-87 Mid-1 GABA-2 SIX6_C465-201: Sst.Arx.Lhx1.GABA-2	0.776317029857225	0	0.776317029857225	0.810890066468376	0.0345730366111507	0.741743993246074	1	1	2	C4-87 Mid-1 GABA-2 SIX6_C465-201: Sst.Arx.Lhx1.GABA-2
C4-89 Mid-1 GABA-3 LHX1 CDH23	C465-154: Syt2.Meis2.Mixed.GABA-2	0.811443608252859	C3-48 Mid-1 GABA-3 LHX1	C286-95: Meis2.Mixed.GABA-2	C4-89 Mid-1 GABA-3 LHX1 CDH23_C465-154: Syt2.Meis2.Mixed.GABA-2	0.811443608252859	0	0.811443608252859	0.811443608252859	0	0.811443608252859	1	1	1	C4-89 Mid-1 GABA-3 LHX1 CDH23_C465-154: Syt2.Meis2.Mixed.GABA-2
C4-90 Mid-1 GABA-3 LHX1 STK32B	C465-278: Tac2.Nts.GABA-1	0.807743395634548	C3-48 Mid-1 GABA-3 LHX1	C286-171: Tac2.Nts.GABA-1	C4-90 Mid-1 GABA-3 LHX1 STK32B_C465-278: Tac2.Nts.GABA-1	0.807743395634548	0	0.807743395634548	0.807743395634548	0	0.807743395634548	1	1	1	C4-90 Mid-1 GABA-3 LHX1 STK32B_C465-278: Tac2.Nts.GABA-1
C4-91 Mid-1 GABA-3 LHX1 PTGFR	C465-202: Tac2.Arx.Lhx1.GABA-2	0.808942868719415	C3-48 Mid-1 GABA-3 LHX1	C286-122: Arx.Lhx1.GABA-2	C4-91 Mid-1 GABA-3 LHX1 PTGFR_C465-202: Tac2.Arx.Lhx1.GABA-2	0.811742991571672	0	0.811742991571672	0.81454311442393	0.00280012285225761	0.808942868719415	1	1	1	C4-91 Mid-1 GABA-3 LHX1 PTGFR_C465-202: Tac2.Arx.Lhx1.GABA-2
C4-93 Mid-1 GABA-3 ZNF385D ZIC2	C465-158: Zic1.Zic3.Unassigned.Mixed.GABA-2	0.740733562679699	C3-49 Mid-1 GABA-3 ZNF385D	C286-97: Zic3.Unassigned.Mixed.GABA-2	C4-93 Mid-1 GABA-3 ZNF385D ZIC2_C465-158: Zic1.Zic3.Unassigned.Mixed.GABA-2	0.803953949842332	0	0.803953949842332	0.867174337004965	0.0632203871626331	0.740733562679699	1	1	2	C4-93 Mid-1 GABA-3 ZNF385D ZIC2_C465-158: Zic1.Zic3.Unassigned.Mixed.GABA-2
C4-94 Mid-1 GABA-3 ZNF385D GAL	C465-153: Slc30a3.Meis2.Mixed.GABA-2	0.853742799927032	C3-49 Mid-1 GABA-3 ZNF385D	C286-95: Meis2.Mixed.GABA-2	C4-94 Mid-1 GABA-3 ZNF385D GAL_C465-153: Slc30a3.Meis2.Mixed.GABA-2	0.880497154104153	0	0.880497154104153	0.907251508281274	0.0267543541771212	0.853742799927032	1	1	3	C4-94 Mid-1 GABA-3 ZNF385D GAL_C465-153: Slc30a3.Meis2.Mixed.GABA-2
C4-97 Mid-1 GABA-3 ZNF385D ONECUT1	C465-160: Calca.Pou6f2.Unassigned.Mixed.GABA-2	0.729001981529161	C3-49 Mid-1 GABA-3 ZNF385D	C286-98: Pou6f2.Unassigned.Mixed.GABA-2	C4-97 Mid-1 GABA-3 ZNF385D ONECUT1_C465-160: Calca.Pou6f2.Unassigned.Mixed.GABA-2	0.774218362010891	0	0.774218362010891	0.81943474249262	0.0452163804817295	0.729001981529161	1	1	1	C4-97 Mid-1 GABA-3 ZNF385D ONECUT1_C465-160: Calca.Pou6f2.Unassigned.Mixed.GABA-2
C4-340 Mid-2 GLU-2 MEGF10 IGFBP7	C465-104: Prdm12.Tcf4.GLU-3	0.776251951026272	C3-119 Mid-2 GLU-2 MEGF10	C286-63: Prdm12.Tcf4.GLU-3	C4-340 Mid-2 GLU-2 MEGF10 IGFBP7_C465-104: Prdm12.Tcf4.GLU-3	0.844421114553128	0.034084581763428	0.776251951026272	0.8103365327897	0	0.8103365327897	1	2	1	C4-340 Mid-2 GLU-2 MEGF10 IGFBP7_C465-104: Prdm12.Tcf4.GLU-3
C4-324 Mid-2 GLU-1 ITGA2 ONECUT3	C465-108: Prlh.Tac1.Lef1.Mixed.GLU-4	0.743571252466671	C3-115 Mid-2 GLU-1 ITGA2	C286-65: Tac1.Lef1.Mixed.GLU-4	C4-324 Mid-2 GLU-1 ITGA2 ONECUT3_C465-108: Prlh.Tac1.Lef1.Mixed.GLU-4	0.872759175501358	0.0645939615173432	0.743571252466671	0.808165213984015	0	0.808165213984015	1	3	1	C4-324 Mid-2 GLU-1 ITGA2 ONECUT3_C465-108: Prlh.Tac1.Lef1.Mixed.GLU-4
C4-324 Mid-2 GLU-1 ITGA2 ONECUT3	C465-115: Cped1.Mixed.GLU-4	0.739830593585966	C3-115 Mid-2 GLU-1 ITGA2	C286-70: Cped1.Mixed.GLU-4	C4-324 Mid-2 GLU-1 ITGA2 ONECUT3_C465-115: Cped1.Mixed.GLU-4	0.872759175501358	0.0664642909576958	0.739830593585966	0.806294884543662	0	0.806294884543662	1	3	1	C4-324 Mid-2 GLU-1 ITGA2 ONECUT3_C465-115: Cped1.Mixed.GLU-4
C4-331 Mid-2 GLU-1 LHX9 HCRT	C465-117: Npvf.Rfx4.GLU-4	0.88413391096322	C3-117 Mid-2 GLU-1 LHX9	C286-72: Npvf.Rfx4.GLU-4	C4-331 Mid-2 GLU-1 LHX9 HCRT_C465-117: Npvf.Rfx4.GLU-4	0.927004927321196	0.0214355081789881	0.88413391096322	0.905569419142208	0	0.905569419142208	1	4	1	C4-331 Mid-2 GLU-1 LHX9 HCRT_C465-117: Npvf.Rfx4.GLU-4
C4-331 Mid-2 GLU-1 LHX9 HCRT	C465-120: Fibcd1.Qrfp.Rfx4.GLU-4	0.751489673718877	C3-117 Mid-2 GLU-1 LHX9	C286-73: Qrfp.Rfx4.GLU-4	C4-331 Mid-2 GLU-1 LHX9 HCRT_C465-120: Fibcd1.Qrfp.Rfx4.GLU-4	0.927004927321196	0.0877576268011592	0.751489673718877	0.839247300520037	0	0.839247300520037	1	4	1	C4-331 Mid-2 GLU-1 LHX9 HCRT_C465-120: Fibcd1.Qrfp.Rfx4.GLU-4
C4-331 Mid-2 GLU-1 LHX9 HCRT	C465-121: Hcrt.Rfx4.GLU-4	0.831230355502309	C3-117 Mid-2 GLU-1 LHX9	C286-74: Hcrt.Rfx4.GLU-4	C4-331 Mid-2 GLU-1 LHX9 HCRT_C465-121: Hcrt.Rfx4.GLU-4	0.927004927321196	0.0478872859094436	0.831230355502309	0.879117641411752	0	0.879117641411752	1	4	1	C4-331 Mid-2 GLU-1 LHX9 HCRT_C465-121: Hcrt.Rfx4.GLU-4
C4-373 Mid-2 GABA-GLU-3 POMC PRDM12	C465-123: Cartpt.Anxa2.Pomc.GLU-5	0.892275405313051	C3-129 Mid-2 GABA-GLU-3 POMC	C286-75: Anxa2.Pomc.GLU-5	C4-373 Mid-2 GABA-GLU-3 POMC PRDM12_C465-123: Cartpt.Anxa2.Pomc.GLU-5	0.945262067945849	0.0264933313163989	0.892275405313051	0.91876873662945	0	0.91876873662945	1	2	1	C4-373 Mid-2 GABA-GLU-3 POMC PRDM12_C465-123: Cartpt.Anxa2.Pomc.GLU-5
C4-314 Mid-3 GLU-5 AGTR1	C465-131: Sim1.Ebf3.Caprin2.GLU-6	0.782519187270782	C3-113 Mid-3 GLU-5	C286-81: Ebf3.Caprin2.GLU-6	C4-314 Mid-3 GLU-5 AGTR1_C465-131: Sim1.Ebf3.Caprin2.GLU-6	0.897919648842846	0.0577002307860317	0.782519187270782	0.840219418056814	0	0.840219418056814	1	1	1	C4-314 Mid-3 GLU-5 AGTR1_C465-131: Sim1.Ebf3.Caprin2.GLU-6
C4-407 Post-2 GLU-1 ADGRL4 IGF2BP2	C465-142: Nxph4.Myo5b.Postn.Foxb1.GLU-8	0.77653950218541	C3-137 Post-2 GLU-1 ADGRL4	C286-86: Myo5b.Postn.Foxb1.GLU-8	C4-407 Post-2 GLU-1 ADGRL4 IGF2BP2_C465-142: Nxph4.Myo5b.Postn.Foxb1.GLU-8	0.789856213420508	0.00665835561754913	0.77653950218541	0.783197857802959	0	0.783197857802959	1	2	1	C4-407 Post-2 GLU-1 ADGRL4 IGF2BP2_C465-142: Nxph4.Myo5b.Postn.Foxb1.GLU-8
C4-372 Mid-2 GLU-3 PMCH	C465-150: Gnrh1.GLU-9	0.755948535540661	C3-128 Mid-2 GLU-3 PMCH	C286-92: Gnrh1.GLU-9	C4-372 Mid-2 GLU-3 PMCH_C465-150: Gnrh1.GLU-9	0.911689480402474	0.0778704724309064	0.755948535540661	0.833819007971567	0	0.833819007971567	1	2	1	C4-372 Mid-2 GLU-3 PMCH_C465-150: Gnrh1.GLU-9
C4-96 Mid-1 GABA-3 ZNF385D SOX6	C465-161: Tac2.Pou6f2.Unassigned.Mixed.GABA-2	0.767148711854437	C3-49 Mid-1 GABA-3 ZNF385D	C286-98: Pou6f2.Unassigned.Mixed.GABA-2	C4-96 Mid-1 GABA-3 ZNF385D SOX6_C465-161: Tac2.Pou6f2.Unassigned.Mixed.GABA-2	0.81943474249262	0.0261430153190916	0.767148711854437	0.793291727173529	0	0.793291727173529	1	1	1	C4-96 Mid-1 GABA-3 ZNF385D SOX6_C465-161: Tac2.Pou6f2.Unassigned.Mixed.GABA-2
C4-49 Pre-1 GABA-3 CRH SCGN	C465-163: Sp8.Unassigned.Pnoc.Mixed.GABA-2	0.748424609333304	C3-34 Pre-1 GABA-3 CRH	C286-99: Unassigned.Pnoc.Mixed.GABA-2	C4-49 Pre-1 GABA-3 CRH SCGN_C465-163: Sp8.Unassigned.Pnoc.Mixed.GABA-2	0.786440959985292	0.0190081753259944	0.748424609333304	0.767432784659298	0	0.767432784659298	1	1	1	C4-49 Pre-1 GABA-3 CRH SCGN_C465-163: Sp8.Unassigned.Pnoc.Mixed.GABA-2
C4-95 Mid-1 GABA-3 ZNF385D POU6F2	C465-164: Fbxw13.Unassigned.Pnoc.Mixed.GABA-2	0.741264984370536	C3-49 Mid-1 GABA-3 ZNF385D	C286-99: Unassigned.Pnoc.Mixed.GABA-2	C4-95 Mid-1 GABA-3 ZNF385D POU6F2_C465-164: Fbxw13.Unassigned.Pnoc.Mixed.GABA-2	0.771992816557385	0.0153639160934242	0.741264984370536	0.75662890046396	0	0.75662890046396	1	1	1	C4-95 Mid-1 GABA-3 ZNF385D POU6F2_C465-164: Fbxw13.Unassigned.Pnoc.Mixed.GABA-2
C4-12 Pre-1 GABA-8 SLC1A3 PDYN	C465-187: Nms.Prok2.Fam122b.Vipr2.GABA-2	0.730999270852619	C3-24 Pre-1 GABA-8 SLC1A3	C286-113: Prok2.Fam122b.Vipr2.GABA-2	C4-12 Pre-1 GABA-8 SLC1A3 PDYN_C465-187: Nms.Prok2.Fam122b.Vipr2.GABA-2	0.843055799580967	0.0560282643641739	0.730999270852619	0.787027535216793	0	0.787027535216793	1	2	1	C4-12 Pre-1 GABA-8 SLC1A3 PDYN_C465-187: Nms.Prok2.Fam122b.Vipr2.GABA-2
C4-83 Mid-1 GABA-2 PMFBP1 CHST9	C465-194: Penk.Shisal2b.Onecut3.Onecut2.GABA-2	0.846247602476547	C3-46 Mid-1 GABA-2 PMFBP1	C286-116: Shisal2b.Onecut3.Onecut2.GABA-2	C4-83 Mid-1 GABA-2 PMFBP1 CHST9_C465-194: Penk.Shisal2b.Onecut3.Onecut2.GABA-2	0.92657934983484	0.0401658736791465	0.846247602476547	0.886413476155694	0	0.886413476155694	1	1	1	C4-83 Mid-1 GABA-2 PMFBP1 CHST9_C465-194: Penk.Shisal2b.Onecut3.Onecut2.GABA-2
C4-69 Mid-1 GABA-2 LGR5 MKX	C465-198: Nox4.Etv1.Pmfbp1.Onecut2.GABA-2	0.822043770192952	C3-42 Mid-1 GABA-2 LGR5	C286-119: Etv1.Pmfbp1.Onecut2.GABA-2	C4-69 Mid-1 GABA-2 LGR5 MKX_C465-198: Nox4.Etv1.Pmfbp1.Onecut2.GABA-2	0.860883127951583	0.0194196788793155	0.822043770192952	0.841463449072268	0	0.841463449072268	1	2	1	C4-69 Mid-1 GABA-2 LGR5 MKX_C465-198: Nox4.Etv1.Pmfbp1.Onecut2.GABA-2
C4-68 Mid-1 GABA-2 LGR5 LGALS3	C465-205: Grp.Vip.Unassigned.Lhx1.GABA-2	0.70011391437318	C3-42 Mid-1 GABA-2 LGR5	C286-124: Vip.Unassigned.Lhx1.GABA-2	C4-68 Mid-1 GABA-2 LGR5 LGALS3_C465-205: Grp.Vip.Unassigned.Lhx1.GABA-2	0.81454311442393	0.0572146000253748	0.70011391437318	0.757328514398555	0	0.757328514398555	1	4	1	C4-68 Mid-1 GABA-2 LGR5 LGALS3_C465-205: Grp.Vip.Unassigned.Lhx1.GABA-2
C4-68 Mid-1 GABA-2 LGR5 LGALS3	C465-207: Grp.Cd24a.Lhx1.GABA-2	0.804619978617667	C3-42 Mid-1 GABA-2 LGR5	C286-125: Grp.Cd24a.Lhx1.GABA-2	C4-68 Mid-1 GABA-2 LGR5 LGALS3_C465-207: Grp.Cd24a.Lhx1.GABA-2	0.81454311442393	0.0049615679031314	0.804619978617667	0.809581546520798	0	0.809581546520798	1	4	1	C4-68 Mid-1 GABA-2 LGR5 LGALS3_C465-207: Grp.Cd24a.Lhx1.GABA-2
C4-68 Mid-1 GABA-2 LGR5 LGALS3	C465-208: Nkd1.Cd24a.Lhx1.GABA-2	0.750512996747694	C3-42 Mid-1 GABA-2 LGR5	C286-126: Nkd1.Cd24a.Lhx1.GABA-2	C4-68 Mid-1 GABA-2 LGR5 LGALS3_C465-208: Nkd1.Cd24a.Lhx1.GABA-2	0.81454311442393	0.0320150588381181	0.750512996747694	0.782528055585812	0	0.782528055585812	1	4	1	C4-68 Mid-1 GABA-2 LGR5 LGALS3_C465-208: Nkd1.Cd24a.Lhx1.GABA-2
C4-68 Mid-1 GABA-2 LGR5 LGALS3	C465-209: Rrad.Cd24a.Lhx1.GABA-2	0.788423019002812	C3-42 Mid-1 GABA-2 LGR5	C286-127: Rrad.Cd24a.Lhx1.GABA-2	C4-68 Mid-1 GABA-2 LGR5 LGALS3_C465-209: Rrad.Cd24a.Lhx1.GABA-2	0.81454311442393	0.0130600477105588	0.788423019002812	0.801483066713371	0	0.801483066713371	1	4	1	C4-68 Mid-1 GABA-2 LGR5 LGALS3_C465-209: Rrad.Cd24a.Lhx1.GABA-2
C4-280 Mid-3 GLU-2 CBLN2 SIM2	C465-20: Ghrh.Nostrin.Cbln2.Trh.GLU-2	0.765863198404298	C3-101 Mid-3 GLU-2 CBLN2	C286-12: Nostrin.Cbln2.Trh.GLU-2	C4-280 Mid-3 GLU-2 CBLN2 SIM2_C465-20: Ghrh.Nostrin.Cbln2.Trh.GLU-2	0.925150206481099	0.0796435040384003	0.765863198404298	0.845506702442698	0	0.845506702442698	1	2	1	C4-280 Mid-3 GLU-2 CBLN2 SIM2_C465-20: Ghrh.Nostrin.Cbln2.Trh.GLU-2
C4-377 Mid-2 GABA-GLU-3 PDGFD ALDH1A1	C465-212: Crabp1.Tbx19.Il1rapl2.GABA-1	0.86091841444817	C3-130 Mid-2 GABA-GLU-3 PDGFD	C286-130: Tbx19.Il1rapl2.GABA-1	C4-377 Mid-2 GABA-GLU-3 PDGFD ALDH1A1_C465-212: Crabp1.Tbx19.Il1rapl2.GABA-1	0.875553789780344	0.00731768766608731	0.86091841444817	0.868236102114257	0	0.868236102114257	1	2	1	C4-377 Mid-2 GABA-GLU-3 PDGFD ALDH1A1_C465-212: Crabp1.Tbx19.Il1rapl2.GABA-1
C4-158 Mid-1 GABA-6 IL13RA1 SST	C465-220: Pthlh.Il1rapl2.GABA-1	0.771436577147358	C3-65 Mid-1 GABA-6 IL13RA1	C286-134: Pthlh.Il1rapl2.GABA-1	C4-158 Mid-1 GABA-6 IL13RA1 SST_C465-220: Pthlh.Il1rapl2.GABA-1	0.839585085115936	0.034074253984289	0.771436577147358	0.805510831131647	0	0.805510831131647	1	2	1	C4-158 Mid-1 GABA-6 IL13RA1 SST_C465-220: Pthlh.Il1rapl2.GABA-1
C4-164 Mid-1 GABA-7 KCNH8 PCDH11Y	C465-222: Pdgfrb.Npsr1.Tmem114.Lef1.GABA-1	0.856767723641515	C3-66 Mid-1 GABA-7 KCNH8	C286-135: Npsr1.Tmem114.Lef1.GABA-1	C4-164 Mid-1 GABA-7 KCNH8 PCDH11Y_C465-222: Pdgfrb.Npsr1.Tmem114.Lef1.GABA-1	0.946108168474642	0.0446702224165636	0.856767723641515	0.901437946058079	0	0.901437946058079	1	2	1	C4-164 Mid-1 GABA-7 KCNH8 PCDH11Y_C465-222: Pdgfrb.Npsr1.Tmem114.Lef1.GABA-1
C4-134 Mid-1 GABA-5 TRPC4 LEF1	C465-223: Foxp2.Tmem114.Lef1.GABA-1	0.72267608110289	C3-57 Mid-1 GABA-5 TRPC4	C286-136: Foxp2.Tmem114.Lef1.GABA-1	C4-134 Mid-1 GABA-5 TRPC4 LEF1_C465-223: Foxp2.Tmem114.Lef1.GABA-1	0.803525453798665	0.0404246863478874	0.72267608110289	0.763100767450778	0	0.763100767450778	1	1	1	C4-134 Mid-1 GABA-5 TRPC4 LEF1_C465-223: Foxp2.Tmem114.Lef1.GABA-1
C4-166 Mid-1 GABA-7 TRABD2B	C465-225: Col11a1.Sox14.Lef1.GABA-1	0.827124908341469	C3-67 Mid-1 GABA-7 TRABD2B	C286-138: Col11a1.Sox14.Lef1.GABA-1	C4-166 Mid-1 GABA-7 TRABD2B_C465-225: Col11a1.Sox14.Lef1.GABA-1	0.965648155484546	0.0692616235715384	0.827124908341469	0.896386531913007	0	0.896386531913007	1	3	1	C4-166 Mid-1 GABA-7 TRABD2B_C465-225: Col11a1.Sox14.Lef1.GABA-1
C4-166 Mid-1 GABA-7 TRABD2B	C465-227: Npsr1.Sox14.Lef1.GABA-1	0.90757635733798	C3-67 Mid-1 GABA-7 TRABD2B	C286-140: Npsr1.Sox14.Lef1.GABA-1	C4-166 Mid-1 GABA-7 TRABD2B_C465-227: Npsr1.Sox14.Lef1.GABA-1	0.965648155484546	0.0290358990732829	0.90757635733798	0.936612256411263	0	0.936612256411263	1	3	1	C4-166 Mid-1 GABA-7 TRABD2B_C465-227: Npsr1.Sox14.Lef1.GABA-1
C4-131 Mid-1 GABA-5 TRPC4 SLC38A11	C465-234: Foxp2.Adarb2.Hmcn1.GABA-1	0.72673603842298	C3-57 Mid-1 GABA-5 TRPC4	C286-144: Foxp2.Adarb2.Hmcn1.GABA-1	C4-131 Mid-1 GABA-5 TRPC4 SLC38A11_C465-234: Foxp2.Adarb2.Hmcn1.GABA-1	0.910258718610627	0.0917613400938235	0.72673603842298	0.818497378516803	0	0.818497378516803	1	2	1	C4-131 Mid-1 GABA-5 TRPC4 SLC38A11_C465-234: Foxp2.Adarb2.Hmcn1.GABA-1
C4-146 Mid-1 GABA-5 FOXD2 ROR1	C465-281: Tbx19.Trh.Nkx2-4.GABA-3	0.934341844927395	C3-61 Mid-1 GABA-5 FOXD2	C286-174: Trh.Nkx2-4.GABA-3	C4-146 Mid-1 GABA-5 FOXD2 ROR1_C465-281: Tbx19.Trh.Nkx2-4.GABA-3	0.943694538194966	0.00467634663378524	0.934341844927395	0.939018191561181	0	0.939018191561181	1	2	1	C4-146 Mid-1 GABA-5 FOXD2 ROR1_C465-281: Tbx19.Trh.Nkx2-4.GABA-3
C4-160 Mid-1 GABA-6 IL13RA1 GHRH	C465-283: Slc18a3.Ghrh.GABA-3	0.81675001539936	C3-65 Mid-1 GABA-6 IL13RA1	C286-175: Ghrh.GABA-3	C4-160 Mid-1 GABA-6 IL13RA1 GHRH_C465-283: Slc18a3.Ghrh.GABA-3	0.916657051593017	0.0499535180968284	0.81675001539936	0.866703533496189	0	0.866703533496189	1	2	1	C4-160 Mid-1 GABA-6 IL13RA1 GHRH_C465-283: Slc18a3.Ghrh.GABA-3
C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP	C465-287: Nr0b1.Serpina3n.Npy.Agrp.GABA-4	0.805612953981666	C3-123 Mid-2 GABA-GLU-1 RGS22	C286-176: Serpina3n.Npy.Agrp.GABA-4	C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP_C465-287: Nr0b1.Serpina3n.Npy.Agrp.GABA-4	0.912171550242407	0.0532792981303703	0.805612953981666	0.858892252112036	0	0.858892252112036	1	5	1	C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP_C465-287: Nr0b1.Serpina3n.Npy.Agrp.GABA-4
C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP	C465-288: Acvr1c.Npy.Agrp.GABA-4	0.746121356757054	C3-123 Mid-2 GABA-GLU-1 RGS22	C286-177: Acvr1c.Npy.Agrp.GABA-4	C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP_C465-288: Acvr1c.Npy.Agrp.GABA-4	0.912171550242407	0.0830250967426762	0.746121356757054	0.82914645349973	0	0.82914645349973	1	5	1	C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP_C465-288: Acvr1c.Npy.Agrp.GABA-4
C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP	C465-289: Acvr1c.Serpina3n.Npy.Agrp.GABA-4	0.729993966391553	C3-123 Mid-2 GABA-GLU-1 RGS22	C286-176: Serpina3n.Npy.Agrp.GABA-4	C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP_C465-289: Acvr1c.Serpina3n.Npy.Agrp.GABA-4	0.912171550242407	0.091088791925427	0.729993966391553	0.82108275831698	0	0.82108275831698	1	5	1	C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP_C465-289: Acvr1c.Serpina3n.Npy.Agrp.GABA-4
C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP	C465-290: Lepr.Agrp.GABA-4	0.738462767612345	C3-123 Mid-2 GABA-GLU-1 RGS22	C286-178: Lepr.Agrp.GABA-4	C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP_C465-290: Lepr.Agrp.GABA-4	0.912171550242407	0.0868543913150307	0.738462767612345	0.825317158927376	0	0.825317158927376	1	5	1	C4-355 Mid-2 GABA-GLU-1 RGS22 AGRP_C465-290: Lepr.Agrp.GABA-4
C4-357 Mid-2 GABA-GLU-1 RGS22 NPY	C465-292: Dach2.Ptprk.Npy.Sst.GABA-4	0.879627479398953	C3-123 Mid-2 GABA-GLU-1 RGS22	C286-179: Ptprk.Npy.Sst.GABA-4	C4-357 Mid-2 GABA-GLU-1 RGS22 NPY_C465-292: Dach2.Ptprk.Npy.Sst.GABA-4	0.9237177130528	0.0220451168269231	0.879627479398953	0.901672596225877	0	0.901672596225877	1	2	1	C4-357 Mid-2 GABA-GLU-1 RGS22 NPY_C465-292: Dach2.Ptprk.Npy.Sst.GABA-4
C4-356 Mid-2 GABA-GLU-1 RGS22 GPC3	C465-298: Pou3f1.Sst.GABA-4	0.75221938429538	C3-123 Mid-2 GABA-GLU-1 RGS22	C286-185: Pou3f1.Sst.GABA-4	C4-356 Mid-2 GABA-GLU-1 RGS22 GPC3_C465-298: Pou3f1.Sst.GABA-4	0.867068710760288	0.0574246632324541	0.75221938429538	0.809644047527834	0	0.809644047527834	1	1	1	C4-356 Mid-2 GABA-GLU-1 RGS22 GPC3_C465-298: Pou3f1.Sst.GABA-4
